UKPRN,Institution name,Main panel,UOA number,UOA name,Multiple submission name,Joint submission,Income source,2013-14,2014-15,2015-2020 (avg),2013-2020 (avg),2013-2020 (total)
10007855,Swansea University / Prifysgol Abertawe,B,8,Chemistry,,,EU (excluding UK) other,0,0,0,0,0
10007855,Swansea University / Prifysgol Abertawe,B,8,Chemistry,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007855,Swansea University / Prifysgol Abertawe,B,8,Chemistry,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007855,Swansea University / Prifysgol Abertawe,B,8,Chemistry,,,Non-EU other,0,0,29,20,145
10007855,Swansea University / Prifysgol Abertawe,B,8,Chemistry,,,Total income,0,0,571623,408302,2858116
10007855,Swansea University / Prifysgol Abertawe,B,9,Physics,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",971578,973808,1145309,1095990,7671933
10007855,Swansea University / Prifysgol Abertawe,B,9,Physics,,,UK-based charities (open competitive process),22870,71483,26266,32240,225686
10007855,Swansea University / Prifysgol Abertawe,B,9,Physics,,,UK-based charities (other),0,0,0,0,0
10007855,Swansea University / Prifysgol Abertawe,B,9,Physics,,,"UK central government bodies/local authorities, health and hospital authorities",995,835,477286,341180,2388262
10007855,Swansea University / Prifysgol Abertawe,B,9,Physics,,,UK central government tax credits for research and development expenditure,0,117007,1644,17889,125227
10007855,Swansea University / Prifysgol Abertawe,B,9,Physics,,,"UK industry, commerce and public corporations",0,0,0,0,0
10007855,Swansea University / Prifysgol Abertawe,B,9,Physics,,,UK other sources,21046,43888,27478,28903,202324
10007855,Swansea University / Prifysgol Abertawe,B,9,Physics,,,EU government bodies,30594,10885,58724,47871,335099
10007855,Swansea University / Prifysgol Abertawe,B,9,Physics,,,EU-based charities (open competitive process),0,0,0,0,0
10007855,Swansea University / Prifysgol Abertawe,B,9,Physics,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007855,Swansea University / Prifysgol Abertawe,B,9,Physics,,,EU (excluding UK) other,4189,0,0,598,4189
10007855,Swansea University / Prifysgol Abertawe,B,9,Physics,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007855,Swansea University / Prifysgol Abertawe,B,9,Physics,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007855,Swansea University / Prifysgol Abertawe,B,9,Physics,,,Non-EU other,0,0,199840,142743,999204
10007855,Swansea University / Prifysgol Abertawe,B,9,Physics,,,Total income,1051272,1217906,1936549,1707417,11951924
10007855,Swansea University / Prifysgol Abertawe,B,10,Mathematical Sciences,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",109128,139405,84649,95968,671779
10007855,Swansea University / Prifysgol Abertawe,B,10,Mathematical Sciences,,,UK-based charities (open competitive process),6513,158,18384,14084,98592
10007855,Swansea University / Prifysgol Abertawe,B,10,Mathematical Sciences,,,UK-based charities (other),0,0,0,0,0
10007855,Swansea University / Prifysgol Abertawe,B,10,Mathematical Sciences,,,"UK central government bodies/local authorities, health and hospital authorities",13239,16119,346949,252015,1764105
10007855,Swansea University / Prifysgol Abertawe,B,10,Mathematical Sciences,,,UK central government tax credits for research and development expenditure,0,11663,0,1666,11663
10007855,Swansea University / Prifysgol Abertawe,B,10,Mathematical Sciences,,,"UK industry, commerce and public corporations",0,0,0,0,0
10007855,Swansea University / Prifysgol Abertawe,B,10,Mathematical Sciences,,,UK other sources,0,0,8364,5974,41820
10007855,Swansea University / Prifysgol Abertawe,B,10,Mathematical Sciences,,,EU government bodies,0,0,1689152,1206537,8445761
10007855,Swansea University / Prifysgol Abertawe,B,10,Mathematical Sciences,,,EU-based charities (open competitive process),0,0,0,0,0
10007855,Swansea University / Prifysgol Abertawe,B,10,Mathematical Sciences,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007855,Swansea University / Prifysgol Abertawe,B,10,Mathematical Sciences,,,EU (excluding UK) other,0,0,0,0,0
10007855,Swansea University / Prifysgol Abertawe,B,10,Mathematical Sciences,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007855,Swansea University / Prifysgol Abertawe,B,10,Mathematical Sciences,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007855,Swansea University / Prifysgol Abertawe,B,10,Mathematical Sciences,,,Non-EU other,0,0,0,0,0
10007855,Swansea University / Prifysgol Abertawe,B,10,Mathematical Sciences,,,Total income,128880,167345,2147499,1576245,11033720
10007855,Swansea University / Prifysgol Abertawe,B,11,Computer Science and Informatics,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",845272,753889,1137880,1041223,7288562
10007855,Swansea University / Prifysgol Abertawe,B,11,Computer Science and Informatics,,,UK-based charities (open competitive process),43271,47272,26070,31556,220893
10007855,Swansea University / Prifysgol Abertawe,B,11,Computer Science and Informatics,,,UK-based charities (other),0,0,0,0,0
10007855,Swansea University / Prifysgol Abertawe,B,11,Computer Science and Informatics,,,"UK central government bodies/local authorities, health and hospital authorities",99190,219375,254117,227021,1589153
10007855,Swansea University / Prifysgol Abertawe,B,11,Computer Science and Informatics,,,UK central government tax credits for research and development expenditure,0,101062,1644,15611,109282
10007855,Swansea University / Prifysgol Abertawe,B,11,Computer Science and Informatics,,,"UK industry, commerce and public corporations",5457,17078,32516,26445,185115
10007855,Swansea University / Prifysgol Abertawe,B,11,Computer Science and Informatics,,,UK other sources,0,50011,39139,35101,245707
10007855,Swansea University / Prifysgol Abertawe,B,11,Computer Science and Informatics,,,EU government bodies,14953,10961,1846368,1322536,9257755
10007855,Swansea University / Prifysgol Abertawe,B,11,Computer Science and Informatics,,,EU-based charities (open competitive process),0,0,0,0,0
10007855,Swansea University / Prifysgol Abertawe,B,11,Computer Science and Informatics,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007855,Swansea University / Prifysgol Abertawe,B,11,Computer Science and Informatics,,,EU (excluding UK) other,0,0,1005,718,5028
10007855,Swansea University / Prifysgol Abertawe,B,11,Computer Science and Informatics,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007855,Swansea University / Prifysgol Abertawe,B,11,Computer Science and Informatics,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007855,Swansea University / Prifysgol Abertawe,B,11,Computer Science and Informatics,,,Non-EU other,0,0,0,0,0
10007855,Swansea University / Prifysgol Abertawe,B,11,Computer Science and Informatics,,,Total income,1008143,1199648,3338740,2700213,18901495
10007855,Swansea University / Prifysgol Abertawe,B,12,Engineering,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",4080210,4559009,7079516,6290971,44036803
10007855,Swansea University / Prifysgol Abertawe,B,12,Engineering,,,UK-based charities (open competitive process),33164,171445,126062,119274,834921
10007855,Swansea University / Prifysgol Abertawe,B,12,Engineering,,,UK-based charities (other),0,0,0,0,0
10007855,Swansea University / Prifysgol Abertawe,B,12,Engineering,,,"UK central government bodies/local authorities, health and hospital authorities",4240364,5064983,5071818,4952062,34664437
10007855,Swansea University / Prifysgol Abertawe,B,12,Engineering,,,UK central government tax credits for research and development expenditure,0,1843690,29044,284130,1988910
10007855,Swansea University / Prifysgol Abertawe,B,12,Engineering,,,"UK industry, commerce and public corporations",1611120,1577506,2046498,1917302,13421119
10007855,Swansea University / Prifysgol Abertawe,B,12,Engineering,,,UK other sources,494040,920487,258744,386892,2708248
10007855,Swansea University / Prifysgol Abertawe,B,12,Engineering,,,EU government bodies,6956520,6556481,13410099,11509071,80563498
10007855,Swansea University / Prifysgol Abertawe,B,12,Engineering,,,EU-based charities (open competitive process),0,0,0,0,0
10007855,Swansea University / Prifysgol Abertawe,B,12,Engineering,,,"EU industry, commerce and public corporations",94915,93348,85295,87820,614740
10007855,Swansea University / Prifysgol Abertawe,B,12,Engineering,,,EU (excluding UK) other,0,24323,93978,70602,494217
10007855,Swansea University / Prifysgol Abertawe,B,12,Engineering,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007855,Swansea University / Prifysgol Abertawe,B,12,Engineering,,,Non-EU industry commerce and public corporations,541720,336022,262321,312764,2189349
10007855,Swansea University / Prifysgol Abertawe,B,12,Engineering,,,Non-EU other,140381,135120,125745,129175,904226
10007855,Swansea University / Prifysgol Abertawe,B,12,Engineering,,,Total income,18192434,21282414,28589124,26060066,182420468
10007855,Swansea University / Prifysgol Abertawe,C,14,Geography and Environmental Studies,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",594150,637670,797998,745973,5221813
10007855,Swansea University / Prifysgol Abertawe,C,14,Geography and Environmental Studies,,,UK-based charities (open competitive process),146071,242120,134120,151256,1058794
10007855,Swansea University / Prifysgol Abertawe,C,14,Geography and Environmental Studies,,,UK-based charities (other),0,0,0,0,0
10007855,Swansea University / Prifysgol Abertawe,C,14,Geography and Environmental Studies,,,"UK central government bodies/local authorities, health and hospital authorities",35358,48370,155693,123170,862193
10007855,Swansea University / Prifysgol Abertawe,C,14,Geography and Environmental Studies,,,UK central government tax credits for research and development expenditure,0,138894,1644,21016,147114
10007855,Swansea University / Prifysgol Abertawe,C,14,Geography and Environmental Studies,,,"UK industry, commerce and public corporations",1508,5467,9437,7737,54164
10007855,Swansea University / Prifysgol Abertawe,C,14,Geography and Environmental Studies,,,UK other sources,0,11058,18383,14710,102973
10007855,Swansea University / Prifysgol Abertawe,C,14,Geography and Environmental Studies,,,EU government bodies,267713,309752,243719,256580,1796064
10007855,Swansea University / Prifysgol Abertawe,C,14,Geography and Environmental Studies,,,EU-based charities (open competitive process),0,0,0,0,0
10007855,Swansea University / Prifysgol Abertawe,C,14,Geography and Environmental Studies,,,"EU industry, commerce and public corporations",19682,4763,33490,27413,191896
10007855,Swansea University / Prifysgol Abertawe,C,14,Geography and Environmental Studies,,,EU (excluding UK) other,109285,40922,53201,59458,416212
10007855,Swansea University / Prifysgol Abertawe,C,14,Geography and Environmental Studies,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007855,Swansea University / Prifysgol Abertawe,C,14,Geography and Environmental Studies,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007855,Swansea University / Prifysgol Abertawe,C,14,Geography and Environmental Studies,,,Non-EU other,50898,198853,14529,46056,322397
10007855,Swansea University / Prifysgol Abertawe,C,14,Geography and Environmental Studies,,,Total income,1224665,1637869,1462217,1453374,10173620
10007855,Swansea University / Prifysgol Abertawe,C,17,Business and Management Studies,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",82265,30796,111328,95672,669705
10007855,Swansea University / Prifysgol Abertawe,C,17,Business and Management Studies,,,UK-based charities (open competitive process),9839,24862,17157,17212,120490
10007855,Swansea University / Prifysgol Abertawe,C,17,Business and Management Studies,,,UK-based charities (other),0,0,0,0,0
10007855,Swansea University / Prifysgol Abertawe,C,17,Business and Management Studies,,,"UK central government bodies/local authorities, health and hospital authorities",25865,5250,481873,348640,2440483
10007855,Swansea University / Prifysgol Abertawe,C,17,Business and Management Studies,,,UK central government tax credits for research and development expenditure,0,15193,0,2170,15193
10007855,Swansea University / Prifysgol Abertawe,C,17,Business and Management Studies,,,"UK industry, commerce and public corporations",-4601,0,91172,64465,451261
